Id,SalePrice
1014,239202941.0
1507,82421295.0
702,110835259.0
750,108674909.0
261,117113475.0
1559,88539012.0
577,157714260.0
2812,126685202.0
2080,122684774.0
1368,77932647.0
2376,93682372.0
659,89117014.0
1235,99651982.0
332,51296147.0
1917,101690998.0
2094,147933894.0
1460,130988254.0
1471,147305729.0
1509,117001541.0
1922,103807249.0
433,202823567.0
460,100588869.0
1116,126567842.0
1137,136187874.0
53,68489171.0
2354,135889296.0
1475,115501753.0
1761,244541612.0
842,99074700.0
2739,138328770.0
2509,61264654.0
1007,123306380.0
2610,122005180.0
1952,65344075.0
2719,127606369.0
2921,55476481.0
1966,104589092.0
292,111741604.0
1204,129276629.0
1829,173520814.0
2419,105357051.0
391,112743093.0
798,99413111.0
481,111422868.0
193,117406633.0
555,100761460.0
899,93579804.0
2357,118217001.0
328,65552186.0
1356,99929724.0
1154,81528121.0
1730,111907474.0
2249,93600133.0
1119,129729035.0
2856,118394068.0
1394,131817335.0
2587,89952382.0
61,185590852.0
2661,106585159.0
2711,106361657.0
1147,117568962.0
757,82168894.0
2623,77815098.0
2378,66827738.0
1413,104947859.0
1722,95340001.0
1112,149430565.0
1623,118062548.0
1201,122078630.0
1513,81334412.0
957,1316677146.0
1171,99639913.0
1145,111265618.0
2726,196396330.0
703,68530226.0
760,76238125.0
1964,94399062.0
2512,80064523.0
159,98496847.0
1281,107752376.0
468,122398277.0
290,88051214.0
665,101688072.0
1463,140009873.0
1792,121582615.0
923,144608000.0
500,143976632.0
1408,181146344.0
331,41566584.0
170,92653058.0
2192,89893531.0
2571,250968328.0
2314,133293933.0
2647,71260324.0
422,192635542.0
2457,219172494.0
1838,80525869.0
2805,156317889.0
1645,119361192.0
1711,148504808.0
2825,138166105.0
322,153508609.0
2103,128378627.0
342,122013156.0
600,91715867.0
488,108794322.0
1725,120295042.0
2246,115709271.0
2847,108069181.0
806,130423937.0
530,122335422.0
963,134390685.0
2678,83429395.0
171,91967757.0
2401,228593328.0
805,130091038.0
2259,191829122.0
1748,112838281.0
1361,115956605.0
1677,62359577.0
1406,114820863.0
2322,198735272.0
688,106872383.0
143,111266957.0
804,118799937.0
1214,115241370.0
2828,70504487.0
1999,126544909.0
2467,102979797.0
2665,99344531.0
1538,184702109.0
398,89555303.0
2822,150832345.0
2157,74081069.0
1856,157666043.0
1269,77995114.0
2570,106129350.0
2320,123267907.0
1517,122935719.0
2304,105411497.0
1312,91033191.0
2012,85429826.0
506,240064251.0
2865,172171631.0
2367,56557140.0
554,89507432.0
238,112652387.0
1954,93073496.0
2488,101413332.0
2291,52921723.0
1969,73691582.0
2725,147940491.0
1482,74355546.0
2763,114290795.0
503,132040089.0
1584,134975351.0
1531,111808042.0
2210,114370881.0
459,126148048.0
556,92227300.0
1347,102783029.0
1290,61625543.0
1388,97187615.0
1571,1017341857.0
2754,94307139.0
765,120789823.0
2494,126935641.0
2870,173664301.0
7,90937743.0
1114,151978943.0
2418,144296246.0
291,109368806.0
18,156243897.0
39,153122905.0
1001,108920906.0
2442,124539318.0
616,89422152.0
2680,67195337.0
1414,101558651.0
289,89908625.0
40,140047457.0
860,92070095.0
409,82036578.0
673,112065772.0
2427,67314108.0
2036,123825754.0
2564,110743827.0
642,130788958.0
1008,145521854.0
1908,134961920.0
2519,84604513.0
1369,94763916.0
2855,105699321.0
712,85029356.0
1943,134343224.0
1958,118010276.0
107,71306472.0
2295,267405476.0
704,107916571.0
676,121496095.0
259,114514913.0
93,152915516.0
106,111140502.0
2315,115981159.0
1050,98771613.0
1095,148723572.0
2709,122552877.0
758,97568155.0
1496,95016036.0
2370,60730271.0
2458,139656955.0
2733,114329588.0
161,151828723.0
726,110469789.0
845,117064684.0
947,132206666.0
2232,100350053.0
2563,112739316.0
2299,229522287.0
211,106148293.0
605,135766607.0
1478,116062124.0
2247,111293496.0
2274,279371800.0
2869,154594125.0
967,118662302.0
2656,84832193.0
667,141605477.0
1042,58576607.0
2023,137812803.0
2447,162755609.0
2055,90500272.0
2275,159188032.0
2204,95786258.0
1563,102106291.0
483,95447246.0
796,76778120.0
1526,146094084.0
2042,120094272.0
442,163121921.0
1693,158798348.0
1468,120658321.0
1430,128761256.0
2605,143285736.0
1529,100313469.0
335,206621798.0
1287,102309859.0
31,58425844.0
1785,136358633.0
82,103198478.0
2620,130112405.0
252,113633576.0
721,54111147.0
2165,103114110.0
2316,125519640.0
775,90267564.0
1558,149408670.0
17,131540282.0
1022,162439198.0
925,92218454.0
438,135454882.0
1270,108383763.0
1272,96319046.0
215,100174206.0
266,124448101.0
2402,136892725.0
1250,96692943.0
1984,87299679.0
1279,100607485.0
377,159536088.0
1252,101879259.0
2156,142545140.0
499,168604716.0
1374,169118686.0
2898,156874141.0
401,107256394.0
2721,140934049.0
2078,156713192.0
2589,125207983.0
1946,212041885.0
1334,79393815.0
2781,143726743.0
431,165767066.0
576,83970957.0
1474,116693935.0
2254,94416553.0
2155,143584728.0
885,89393876.0
643,98229587.0
1944,99500177.0
480,114384053.0
2845,111506181.0
2387,162428064.0
2407,96310750.0
2527,127413258.0
2514,68678106.0
629,137126217.0
80,119282693.0
1876,118677421.0
1546,77812256.0
2518,124270620.0
2347,117570909.0
783,215999719.0
1322,108765446.0
194,67083067.0
1770,159807854.0
2143,90054169.0
1229,146593262.0
511,142175731.0
46,101436185.0
1348,96099855.0
2465,102370294.0
387,113729958.0
873,121400886.0
1918,93551887.0
2764,129706375.0
2184,81251345.0
934,59586731.0
1920,101622866.0
2631,100135963.0
1768,277321856.0
2040,80515516.0
1749,131581240.0
834,169431393.0
1457,134101751.0
79,84109667.0
2302,91895648.0
1817,101856833.0
2755,132621247.0
359,109826614.0
2059,92909387.0
2092,156666995.0
2516,104453962.0
150,110505457.0
1656,125081005.0
83,99559071.0
2411,113579857.0
795,97489466.0
2312,148638161.0
2917,45928456.0
1624,103380371.0
2215,164695175.0
1211,110762288.0
1485,74230773.0
1024,140213396.0
570,89262787.0
2874,93976215.0
700,111537201.0
2756,113343248.0
2022,116814484.0
583,139307543.0
2392,157215563.0
2424,75221040.0
212,119694214.0
736,84488231.0
1610,134827964.0
890,114221027.0
467,125248393.0
578,128187785.0
1747,146966068.0
1149,100105685.0
2758,163842505.0
857,87974068.0
2219,143711570.0
733,92757727.0
2909,59600214.0
1798,121367609.0
235,167291112.0
2366,68699966.0
1027,107968385.0
1195,92870147.0
1303,68130818.0
148,127725294.0
608,125943324.0
2515,103809483.0
821,127362007.0
2500,172010481.0
745,78728725.0
741,91521360.0
1611,381269942.0
2532,104135109.0
1081,94672278.0
1692,187185217.0
2520,76285184.0
276,103639165.0
1992,106150618.0
663,59758604.0
418,57280803.0
1733,113491667.0
2359,114729961.0
253,96200134.0
1518,118476851.0
2035,102956851.0
2919,49166591.0
1540,143813925.0
2120,134566076.0
1674,79553462.0
256,102641679.0
2361,93678281.0
978,46779845.0
2280,83015043.0
2095,136427827.0
1709,162152519.0
2801,136051245.0
1246,106805774.0
2373,51161542.0
1055,151054164.0
2017,86945582.0
1099,137608008.0
1344,65468671.0
835,235719772.0
1117,131127123.0
2043,62482962.0
2085,71585528.0
410,71319540.0
2650,69445848.0
2867,139883585.0
1668,102764177.0
1161,71339501.0
2122,119766214.0
2539,112324896.0
1047,76262366.0
1445,98081451.0
541,121003239.0
569,92229551.0
1276,81918841.0
918,85924575.0
326,125041516.0
1936,91993341.0
895,80801198.0
257,116655191.0
1241,147436313.0
1545,84195131.0
1189,124579416.0
270,74159143.0
2066,179364211.0
693,104434945.0
1259,121135652.0
2916,132331389.0
2321,160218143.0
1977,77875501.0
1895,120514858.0
1240,111962800.0
85,126906850.0
1823,98130548.0
825,153127608.0
110,115570436.0
697,134309197.0
2297,83089188.0
1231,101555500.0
1355,109915483.0
968,173376022.0
584,145839690.0
1315,84436546.0
1606,88071471.0
206,89760152.0
1685,157546743.0
2016,88334420.0
869,128471922.0
2135,116074248.0
2346,171601303.0
2430,94926732.0
2198,97586210.0
2652,84898399.0
27,98398174.0
241,112008173.0
906,93320571.0
1506,109599143.0
2098,163044208.0
1435,122915204.0
2213,115551427.0
1274,99817576.0
743,66511111.0
1737,106694224.0
2797,144727564.0
2185,76974795.0
58,95474289.0
830,103471136.0
808,87342069.0
680,108022546.0
1153,98534884.0
1291,85921678.0
1818,109034174.0
2161,100366142.0
1883,98650796.0
350,150998379.0
2473,121541886.0
295,166673109.0
293,128256343.0
859,133718514.0
288,88446971.0
1578,103538116.0
102,84507139.0
2831,74548026.0
1030,119281667.0
2551,120645689.0
1286,114348116.0
958,151706634.0
776,98262610.0
72,134294376.0
2263,127896664.0
1866,106731406.0
2876,73379151.0
2146,128565680.0
103,72510484.0
1500,69588934.0
492,199258351.0
167,100464417.0
2597,74890513.0
2685,81572060.0
1035,108858437.0
1220,67034809.0
2602,99590351.0
2159,110472303.0
695,129269430.0
1109,147802149.0
640,179248966.0
1652,114262938.0
2090,200606704.0
1188,134306864.0
2345,174028693.0
1059,185772600.0
2751,132252183.0
128,141491955.0
1523,111800406.0
2925,179820858.0
2145,154487931.0
1121,107223058.0
566,109122704.0
565,137419963.0
1331,101556425.0
2928,104487020.0
156,110599162.0
797,125457149.0
327,56949044.0
2859,178465173.0
1453,85718628.0
1762,173696159.0
1868,128331222.0
1760,113685650.0
1113,134053799.0
1812,132927107.0
117,114497688.0
1142,124228530.0
2342,198434370.0
927,101858779.0
2478,111428990.0
655,69722228.0
2064,90741361.0
369,167044543.0
2239,91889446.0
2732,100333400.0
1653,127222109.0
959,135080449.0
2395,157500239.0
1412,100821134.0
271,131689082.0
1484,74498685.0
1497,100123080.0
552,102898492.0
2,114793515.0
1855,174540208.0
4,154038488.0
2292,117651754.0
134,103780079.0
646,106210202.0
42,139920295.0
532,120883666.0
713,75216837.0
2561,115415699.0
2360,138636817.0
1333,80273768.0
1407,332330454.0
2892,241560887.0
574,86084186.0
1227,122185099.0
2591,190111719.0
1476,118869492.0
1125,127406390.0
1446,99843530.0
408,61125054.0
1101,165063668.0
2251,123369395.0
373,136088226.0
2554,100073598.0
2382,160882740.0
1985,78015942.0
519,115061563.0
1093,122692716.0
864,143671300.0
2889,116346705.0
2308,151521901.0
986,139483646.0
1302,113219662.0
585,131247263.0
2708,101206261.0
147,122243048.0
1441,144272808.0
383,124837590.0
285,111887379.0
181,98476683.0
358,111694514.0
780,157117001.0
258,116250027.0
1865,134811741.0
692,74417479.0
2902,159555340.0
508,135455026.0
2638,119586186.0
36,69757153.0
611,132583551.0
2281,198565325.0
1678,59549433.0
1696,196666748.0
1557,68334932.0
2180,98284141.0
1726,93176502.0
951,105913826.0
267,123590505.0
2706,124025325.0
2221,162754834.0
1357,115860658.0
2901,167104313.0
347,103842381.0
2164,109210995.0
1586,158836369.0
360,92801552.0
1769,133511751.0
2617,113253412.0
1879,128410847.0
991,153877231.0
1535,103560073.0
1191,120119663.0
1579,126967649.0
1882,121241386.0
1510,101869627.0
2196,144697191.0
1845,74320017.0
2336,183234491.0
942,80551839.0
861,86007030.0
2555,77716460.0
1392,142902209.0
2099,122380899.0
1543,56136828.0
948,161897616.0
1239,124120511.0
22,120351501.0
2796,126597285.0
2747,131573625.0
92,159222948.0
210,158563534.0
1858,83857790.0
2228,74463082.0
447,118467997.0
827,130381563.0
1649,139676140.0
682,100161556.0
2698,88511544.0
494,93547737.0
214,96004150.0
2441,143762448.0
2679,83267285.0
1336,77596939.0
465,114729632.0
1524,103179419.0
2543,99464845.0
631,108917545.0
2452,147707723.0
228,123640638.0
126,157009168.0
1092,108506578.0
1122,106710529.0
932,178970329.0
1980,103486052.0
2171,112015067.0
551,114040037.0
2768,134742655.0
2056,84262784.0
1159,164635610.0
2645,109452047.0
1174,71130938.0
2266,150221413.0
2462,185615660.0
1219,117969914.0
2922,149749313.0
118,115837945.0
474,68117769.0
2576,129296117.0
872,159010092.0
1077,93873027.0
1536,97771655.0
1150,96974972.0
2341,153062215.0
1931,116865726.0
2785,105596241.0
2538,109641589.0
597,133384889.0
464,76261515.0
233,207619744.0
2169,109905075.0
2123,111639526.0
1867,132498025.0
137,205148945.0
515,121511040.0
933,51512789.0
2784,118743395.0
972,88338330.0
599,114442733.0
2614,87895653.0
2582,94341011.0
1409,184700272.0
175,89051142.0
352,105374040.0
976,47238071.0
2134,123836343.0
984,94301532.0
2396,158966839.0
1673,68064221.0
404,74395081.0
607,114051062.0
814,105370897.0
868,109938803.0
2271,107003365.0
1633,108296596.0
337,122527786.0
2765,283808563.0
1746,159534205.0
368,150600413.0
2806,118469305.0
1662,120090626.0
1234,160080362.0
1373,98236176.0
1672,99335530.0
1939,98719668.0
